source_id,title,category,source_priority,source_type,url_or_query,target_folder,linked_agent,use_case,expected_format,license_status,reliability,disclosure_level,recommended_action,notes
SRC-0193,ProGen / language modeling for protein generation,Scientific Literature / Protocol,P3,paper/protocol/search,https://www.nature.com/articles/s41587-022-01618-2,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0194,Protein language models review search,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: protein language models review synthetic biology,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0195,Generative AI for protein design review search,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: generative protein design review RFdiffusion ProteinMPNN,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0196,Directed evolution methods review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: directed evolution protein engineering review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0197,Machine learning in enzyme engineering review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: machine learning enzyme engineering review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0198,Cell-free synthetic biology review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: cell-free synthetic biology review Jewett,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0199,Cell-free systems for distributed biomanufacturing,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: cell-free distributed biomanufacturing review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0200,Synthetic biology for people and planet health,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Michael Jewett synthetic biology people planet health,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0201,Minimal cell JCVI-syn3.0,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1126/science.aad6253,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0202,Synthetic genome JCVI-syn1.0,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1126/science.1190719,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0203,Minimal cell division JCVI-syn3A,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: JCVI-syn3A cell division minimal cell 2021,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0204,Global Ocean Sampling expedition metagenomics,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1126/science.1133427,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0205,Metagenomic discovery of enzymes review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: metagenomics enzyme discovery review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0206,Synthetic Biology Open Language paper,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1038/nbt.2891,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0207,SBOL Version 3 paper,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1515/jib-2020-0016,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0208,SBOL Visual standard paper,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1371/journal.pbio.1002310,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0209,JBEI-ICE biological part registry platform,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1093/nar/gks531,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0210,BioParts search portal / ICE updates,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1021/acssynbio.1c00263,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0211,Gibson Assembly method,Scientific Literature / Protocol,P3,paper/protocol/search,https://doi.org/10.1038/nmeth.1318,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0212,Golden Gate DNA assembly method,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Golden Gate assembly synthetic biology method,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0213,MoClo modular cloning system,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: MoClo modular cloning system synthetic biology,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0214,Yeast Golden Gate Toolkit,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Yeast Golden Gate Toolkit synthetic biology,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0215,Plant synthetic biology review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: plant synthetic biology review chloroplast engineering,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0216,Bioluminescent plants synthetic biology,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: bioluminescent plants synthetic biology luciferase,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0217,Autoluminescent plants fungal bioluminescence,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: autoluminescent plants fungal bioluminescence,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0218,Chloroplast transformation review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: chloroplast transformation review plant synthetic biology,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0219,Agrobacterium-mediated plant transformation protocol,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Agrobacterium mediated plant transformation protocol review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0220,Non-model organism engineering review,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: non-model organism engineering synthetic biology review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0221,Genetic toolkits for non-conventional yeasts,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: non-conventional yeast genetic toolkit lactic acid synthetic biology,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0222,Pseudomonas putida chassis synthetic biology,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Pseudomonas putida chassis synthetic biology review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
SRC-0223,Bacillus subtilis synthetic biology chassis,Scientific Literature / Protocol,P3,paper/protocol/search,PubMed query: Bacillus subtilis synthetic biology chassis review,01_RAW_SOURCES/P3_SCIENTIFIC_LITERATURE/,R&D Design / Technical Skeptic / DBTL / Protein Discovery,Evidence base for technical decisions,PDF/HTML/DOI/PubMed query,Do not bulk-ingest full text until open-access/license verified; abstracts/metadata usually safer,High/Medium,Public,Add metadata now; fetch OA full text only after license check,
